web-scraper-order,web-scraper-start-url,start_scraping,start_scraping-href,image-src,goal,Raised,people,time,updates,updates-href,createdby,shares
"1543712051-1204","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/kingdom-business-bac","https://d2g8igdw686xgo.cloudfront.net/34370856_1541786727230621_r.jpeg","goal","$26,769","22 days","Campaign created 22 days ago","Updates   3","https://www.gofundme.com/kingdom-business-bac#updates","Created November 9, 2018","2"
"1543713713-1823","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/tumor-is-killing-kayla039s-business","https://d2g8igdw686xgo.cloudfront.net/28775750_15253830560_r.jpg","of $9,500 goal","$4,460","40","Raised by 40 people in 8 months","Updates   4","https://www.gofundme.com/tumor-is-killing-kayla039s-business#updates","Created March 31, 2018","216"
"1543712375-1324","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/y2z3zu-support-a-black-owned-business","https://d2g8igdw686xgo.cloudfront.net/34288482_1541542507403262_r.jpeg","of $1,000 goal","$1,000","10","Raised by 10 people in 25 days","Updates   2","https://www.gofundme.com/y2z3zu-support-a-black-owned-business#updates","Created November 6, 2018","134"
"1543711920-1153","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/5g0pcwg","https://d2g8igdw686xgo.cloudfront.net/29338004_15244427670_r.jpg","goal","$1,500","7 months","Campaign created 7 months ago","null","","Created April 22, 2018","null"
"1543713816-1862","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/my-familys-business-was-robbed","https://d2g8igdw686xgo.cloudfront.net/19270454_1490811745.2938.jpg","of $5,000 goal","$4,470","91","Raised by 91 people in 20 months","null","","null","795"
"1543712701-1451","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/hkbwa8","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/2628892_1416498633.2162_app.png","of $3,375 goal","$4,975","61","Raised by 61 people in 49 months","Updates   1","https://www.gofundme.com/hkbwa8#updates","null","297"
"1543711628-1054","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/chippewa-falls-girl-scout-3055","https://d2g8igdw686xgo.cloudfront.net/34241296_154281112556508_r.jpeg","of $65,000 goal","$86,112","1,331","Raised by 1,331 people in 26 days","Updates   9","https://www.gofundme.com/chippewa-falls-girl-scout-3055#updates","Created November 5, 2018","13k"
"1543711793-1106","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/expedition-to-the-forgotten-islands","https://d2g8igdw686xgo.cloudfront.net/24842720_1508703940.331.jpg","of €1,400 goal","€680","8","Raised by 8 people in 13 months","Updates   3","https://www.gofundme.com/expedition-to-the-forgotten-islands#updates","Created October 22, 2017","82"
"1543713680-1811","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ericas-graduation-business","https://d2g8igdw686xgo.cloudfront.net/29733734_15257897400_r.jpeg","of $500 goal","$535","14","Raised by 14 people in 6 months","null","","Created May 8, 2018","30"
"1543712252-1282","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/Food-fund-to-help-start-business","https://d2g8igdw686xgo.cloudfront.net/29304656_15242880750_r.jpeg","of $1,000 goal","$420","6","Raised by 6 people in 7 months","Updates   2","https://www.gofundme.com/Food-fund-to-help-start-business#updates","Created April 21, 2018","6"
"1543712274-1291","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/business-vision-trip-to-n-africa","https://d2g8igdw686xgo.cloudfront.net/26817458_1515462546.5977.jpg","of $4,300 goal","$2,580","16","Raised by 16 people in 10 months","null","","Created January 8, 2018","8"
"1543713832-1868","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/lost-home-amp-business-in-wildfire","","of $5,000 goal","$2,924","41","Raised by 41 people in 22 days","Updates   4","https://www.gofundme.com/lost-home-amp-business-in-wildfire#updates","Created November 9, 2018","203"
"1543713090-1593","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-a-local-artists-business","https://d2g8igdw686xgo.cloudfront.net/21326374_1497968259.0409.png","of $3,200 goal","$2,600","25","Raised by 25 people in 17 months","Updates   1","https://www.gofundme.com/help-a-local-artists-business#updates","Created June 20, 2017","176"
"1543711739-1090","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/4ufcp-study-abroad-trip-to-china","https://d2g8igdw686xgo.cloudfront.net/24381372_1507055708.9203.jpeg","of $1,500 goal","$663","17","Raised by 17 people in 14 months","Updates   2","https://www.gofundme.com/4ufcp-study-abroad-trip-to-china#updates","Created October 3, 2017","241"
"1543712239-1277","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/uq2rty-business-study-abroad-in-belize","https://d2g8igdw686xgo.cloudfront.net/34286960_1541538497248885_r.jpeg","of $5,000 goal","$40","1","Raised by 1 person in 25 days","null","","Created November 6, 2018","26"
"1543711747-1093","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/azrd-hunger-skate-2016","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/15894371_1478659209.5548.jpg","of $3,000 goal","$4,300","88","Raised by 88 people in 25 months","null","","null","397"
"1543713609-1785","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/sm-startup-business-to-pay-for-college","https://d2g8igdw686xgo.cloudfront.net/17554590_14866678390_r.jpg","of $1,000 goal","$540","13","Raised by 13 people in 22 months","Updates   1","https://www.gofundme.com/sm-startup-business-to-pay-for-college#updates","null","199"
"1543712756-1472","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/qawn3z-abused-no-more","https://d2g8igdw686xgo.cloudfront.net/25308366_1538602690445582_r.jpeg","of $10,000 goal","$835","14","Raised by 14 people in 1 month","Updates   3","https://www.gofundme.com/qawn3z-abused-no-more#updates","Created October 3, 2018","40"
"1543713494-1740","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/nkzt4j-paradise-fire","https://d2g8igdw686xgo.cloudfront.net/34459518_1542223888342433_r.jpeg","of $30,000 goal","$7,940","49","Raised by 49 people in 17 days","null","","Created November 14, 2018","50"
"1543713572-1770","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/lost-in-tubbs-fire-home-business","https://d2g8igdw686xgo.cloudfront.net/24588758_1507752610.2971.jpg","of $5,000 goal","$2,495","35","Raised by 35 people in 13 months","Updates   1","https://www.gofundme.com/lost-in-tubbs-fire-home-business#updates","Created October 11, 2017","126"
"1543712605-1414","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-me-open-my-own-buisness","https://d2g8igdw686xgo.cloudfront.net/29367256_15246933050_r.jpg","of $1,000 goal","$485","11","Raised by 11 people in 7 months","null","","Created April 23, 2018","61"
"1543712422-1341","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/yubzes-we-are-starting-a-nonprofit-business-for-children","https://d2g8igdw686xgo.cloudfront.net/34589558_1542649044792135_r.jpg","of $500 goal","$380","16","Raised by 16 people in 15 days","null","","Created November 16, 2018","18"
"1543712501-1373","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/international-business-trip-asia","https://d2g8igdw686xgo.cloudfront.net/27717574_1518548163.3078.jpg","of $750 goal","$555","9","Raised by 9 people in 9 months","null","","Created February 14, 2018","45"
"1543713839-1870","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/helpourpartners","https://d2g8igdw686xgo.cloudfront.net/23906760_1508107360.1982.jpg","of $20,000 goal","$13,135","184","Raised by 184 people in 14 months","Updates   7","https://www.gofundme.com/helpourpartners#updates","Created September 15, 2017","414"
"1543712811-1492","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/Dougsupholstery","https://d2g8igdw686xgo.cloudfront.net/28231206_1520452231.2548.jpg","of $8,500 goal","$1,425","21","Raised by 21 people in 8 months","Updates   2","https://www.gofundme.com/Dougsupholstery#updates","Created March 7, 2018","113"
"1543712615-1418","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ibeatsnewplan","https://d2g8igdw686xgo.cloudfront.net/29620868_15259055980_r.jpg","of $46,000 goal","$370","25","Raised by 25 people in 7 months","Updates   7","https://www.gofundme.com/ibeatsnewplan#updates","Created May 3, 2018","68"
"1543713401-1706","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/starting-a-business-on-my-birthday","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/18912760_14895530580_r.jpg","of $400 goal","$500","9","Raised by 9 people in 20 months","null","","null","46"
"1543712018-1191","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/expanding-a-small-business","https://d2g8igdw686xgo.cloudfront.net/32458662_1535331780428602_r.jpeg","goal","$15,000","3 months","Campaign created 3 months ago","null","","Created August 26, 2018","null"
"1543713369-1694","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/my-fathers-business","https://d2g8igdw686xgo.cloudfront.net/32804984_1536426472930313_r.jpeg","of $5,000 goal","$1,415","14","Raised by 14 people in 2 months","Updates   1","https://www.gofundme.com/my-fathers-business#updates","Created September 8, 2018","178"
"1543711554-1028","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/dance-for-clance","https://d2g8igdw686xgo.cloudfront.net/31916924_1535976707900022_r.jpg","of $14,000 goal","$10,755","96","Raised by 96 people in 3 months","null","","Created August 6, 2018","199"
"1543713783-1850","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/dead-good-burrito-rebuild-business","https://d2g8igdw686xgo.cloudfront.net/23234914_1503496803.2381.jpg","of £7,500 goal","£4,513","109","Raised by 109 people in 15 months","Updates   2","https://www.gofundme.com/dead-good-burrito-rebuild-business#updates","Created August 23, 2017","418"
"1543712943-1541","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/3wn9m6gs","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/8870435_1454671356.9989.jpg","of $4,500 goal","$2,345","37","Raised by 37 people in 34 months","Updates   2","https://www.gofundme.com/3wn9m6gs#updates","null","866"
"1543712631-1424","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/saving-celine039s-foot-care-business","https://d2g8igdw686xgo.cloudfront.net/34129736_1540956979294993_r.jpeg","of $5,000 goal","$275","5","Raised by 5 people in 1 month","null","","Created October 30, 2018","48"
"1543711665-1066","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ecaa2ilr","https://d2g8igdw686xgo.cloudfront.net/31195094_1533113571974436_r.jpeg","of £100,000 goal","£63,330","705","Raised by 705 people in 4 months","Updates   8","https://www.gofundme.com/ecaa2ilr#updates","Created July 10, 2018","1.8k"
"1543712459-1356","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/business-mastery-recovery-fund","https://d2g8igdw686xgo.cloudfront.net/32297128_1534791076670420_r.jpeg","of $5,000 goal","$455","6","Raised by 6 people in 3 months","null","","Created August 20, 2018","5"
"1543712221-1271","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/women-in-business-scholarship","https://d2g8igdw686xgo.cloudfront.net/34159158_1541086408426229_r.jpeg","of $2,000 goal","$10","1","Raised by 1 person in 1 month","null","","Created November 1, 2018","10"
"1543712906-1527","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/keith-needs-a-car-for-work","https://d2g8igdw686xgo.cloudfront.net/18294478_1487323101.1393.jpg","of $4,000 goal","$2,263","29","Raised by 29 people in 21 months","Updates   2","https://www.gofundme.com/keith-needs-a-car-for-work#updates","null","86"
"1543713579-1773","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/3nv1hm8","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/19735660_14925283760_r.jpg","of $3,000 goal","$625","14","Raised by 14 people in 19 months","null","","null","136"
"1543712751-1470","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/business-plan-starter-kit","https://d2g8igdw686xgo.cloudfront.net/34725014_1542763967164653_r.jpeg","of $500 goal","$770","11","Raised by 11 people in 10 days","Updates   1","https://www.gofundme.com/business-plan-starter-kit#updates","Created November 20, 2018","53"
"1543712250-1281","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/please-help-a-struggling-business","https://d2g8igdw686xgo.cloudfront.net/34987148_1543605900763131_r.jpeg","of $100 goal","$25","1","Raised by 1 person in 1 day","null","","Created November 30, 2018","7"
"1543713309-1672","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/65zembs","https://d2g8igdw686xgo.cloudfront.net/33223994_153782374924825_r.jpg","of $2,500 goal","$380","5","Raised by 5 people in 2 months","Updates   1","https://www.gofundme.com/65zembs#updates","Created September 24, 2018","51"
"1543711698-1077","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/63hm6qo","https://d2g8igdw686xgo.cloudfront.net/32850696_1537299569944080_r.jpg","of $9,000 goal","$53,281","1,663","Raised by 1,663 people in 2 months","Updates   3","https://www.gofundme.com/63hm6qo#updates","Created September 10, 2018","6.0k"
"1543712821-1496","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/funding-mobile-cleaning-business","https://d2g8igdw686xgo.cloudfront.net/34032482_1540696707395580_r.jpeg","of $15,000 goal","$2,330","26","Raised by 26 people in 1 month","Updates   1","https://www.gofundme.com/funding-mobile-cleaning-business#updates","Created October 26, 2018","86"
"1543713867-1881","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/33fgm-help-me-get-my-business-started","https://d2g8igdw686xgo.cloudfront.net/31179816_1531167739351982_r.jpeg","of $350 goal","$640","14","Raised by 14 people in 4 months","Updates   4","https://www.gofundme.com/33fgm-help-me-get-my-business-started#updates","Created July 9, 2018","88"
